Habitat,Site,Quad,Date,Colony ID,Total area,Discolored area,Pigmented area,Percent discoloration,Genus_species,Months,DHW
RT,RT4,30m,1206,Pocillopora_damicornis_7,16.6,0,16.6,0,Pocillopora_damicornis,33,0
RT,RT4,30m,1206,Pocillopora_damicornis_8,0,0,0,#DIV/0!,Pocillopora_damicornis,33,0
RT,RT4,30m,1206,Pocillopora_damicornis_9,54.2,1.31,52.89,2.41697417,Pocillopora_damicornis,33,0
RT,RT4,35m,1206,Astreopora_myriophthalma_2,85.28,14.13,71.15,16.56894934,Astreopora_myriophthalma,33,0
RT,RT4,35m,1206,Pocillopora_damicornis_1,0,0,0,#DIV/0!,Pocillopora_damicornis,33,0
RT,RT4,40m,1206,Pocillopora_damicornis_1,2.38,0.02,2.36,0.840336134,Pocillopora_damicornis,33,0
RT,RT4,45m,1206,Pocillopora_damicornis_1,0,0,0,#DIV/0!,Pocillopora_damicornis,33,0
RT,RT4,45m,1206,Pocillopora_damicornis_2,44.37,0.11,44.26,0.247915258,Pocillopora_damicornis,33,0
RT,RT4,5m,1206,Goniastrea_stelligera_3,9.25,1.82,7.43,19.67567568,Goniastrea_stelligera,33,0
RT,RT4,5m,1206,Goniastrea_stelligera_4,4.63,0.74,3.89,15.98272138,Goniastrea_stelligera,33,0
RT,RT4,5m,1206,Pocillopora_damicornis_1,75.26,31.57,43.69,41.9479139,Pocillopora_damicornis,33,0
RT,RT4,5m,1206,Pocillopora_damicornis_2,0,0,0,#DIV/0!,Pocillopora_damicornis,33,0
RT,RT4,5m,1206,Pocillopora_damicornis_3,0,0,0,#DIV/0!,Pocillopora_damicornis,33,0
FR,FR3,0m,1209,Montipora_aequituberculata_1,194.14,15.51,178.63,7.989080045,Montipora_aequituberculata,36,0.057866096
FR,FR3,0m,1209,Montipora_aequituberculata_2,230.72,16.21,214.51,7.025832178,Montipora_aequituberculata,36,0.057866096
FR,FR3,0m,1209,Pavona_chiriquiensis_1,33.73,4.74,28.99,14.05277201,Pavona_chiriquiensis,36,0.057866096
FR,FR3,0m,1209,Pavona_chiriquiensis_2,21.12,1.64,19.48,7.765151515,Pavona_chiriquiensis,36,0.057866096
FR,FR3,0m,1209,Pocillopora_meandrina_2,88.19,10.52,77.67,11.92879011,Pocillopora_meandrina,36,0.057866096
FR,FR3,0m,1209,Pocillopora_meandrina_3,72.29,3.48,68.81,4.813943837,Pocillopora_meandrina,36,0.057866096
FR,FR3,10m,1209,Hydnophora_microconos_1,933.23,147.22,786.01,15.77531798,Hydnophora_microconos,36,0.057866096
FR,FR3,10m,1209,Pavona_chiriquiensis_1,52.91,0.14,52.77,0.264600265,Pavona_chiriquiensis,36,0.057866096
FR,FR3,10m,1209,Pavona_clavus_1,31.27,0.03,31.24,0.095938599,Pavona_clavus,36,0.057866096
FR,FR3,15m,1209,Pavona_chiriquiensis_1,200.76,42.55,158.21,21.19446105,Pavona_chiriquiensis,36,0.057866096
FR,FR3,15m,1209,Pocillopora_meandrina_1,156.97,7.93,149.04,5.051920749,Pocillopora_meandrina,36,0.057866096
FR,FR3,20m,1209,Astrea_curta_1,9.89,0,9.89,0,Astrea_curta,36,0.057866096
FR,FR3,20m,1209,Hydnophora_microconos_1,391.33,66.22,325.11,16.92177957,Hydnophora_microconos,36,0.057866096
FR,FR3,20m,1209,Pavona_chiriquiensis_1,70.85,9.6,61.25,13.549753,Pavona_chiriquiensis,36,0.057866096
FR,FR3,20m,1209,Pavona_duerdeni_1,757.74,58.1,699.64,7.667537678,Pavona_duerdeni,36,0.057866096
FR,FR3,20m,1209,Pocillopora_meandrina_2,410.81,0.52,410.29,0.126579197,Pocillopora_meandrina,36,0.057866096
FR,FR3,20m,1209,Pocillopora_meandrina_4,117.81,1.13,116.68,0.959171547,Pocillopora_meandrina,36,0.057866096
FR,FR3,25m,1209,Astrea_curta_1,35.64,1.08,34.56,3.03030303,Astrea_curta,36,0.057866096
FR,FR3,25m,1209,Favites_pentagona_1,277.33,0.03,277.3,0.010817438,Favites_pentagona,36,0.057866096
FR,FR3,25m,1209,Goniastrea_stelligera_2,665.92,92.91,573.01,13.95212638,Goniastrea_stelligera,36,0.057866096
FR,FR3,25m,1209,Pavona_chiriquiensis_1,62.15,2.27,59.88,3.652453741,Pavona_chiriquiensis,36,0.057866096
FR,FR3,25m,1209,Pocillopora_meandrina_2,356.83,3.05,353.78,0.85474876,Pocillopora_meandrina,36,0.057866096
FR,FR3,25m,1209,Pocillopora_meandrina_3,310.54,30.71,279.83,9.889225221,Pocillopora_meandrina,36,0.057866096
FR,FR3,30m,1209,Astrea_curta_1,16.81,0.67,16.14,3.985722784,Astrea_curta,36,0.057866096
FR,FR3,30m,1209,Goniastrea_stelligera_2,165.88,62.77,103.11,37.84060767,Goniastrea_stelligera,36,0.057866096
FR,FR3,30m,1209,Pavona_duerdeni_1,123.98,65.58,58.4,52.89562833,Pavona_duerdeni,36,0.057866096
FR,FR3,30m,1209,Pavona_duerdeni_2,148.98,49.11,99.87,32.96415626,Pavona_duerdeni,36,0.057866096
FR,FR3,35m,1209,Goniastrea_stelligera_1,401.87,141.52,260.35,35.21536815,Goniastrea_stelligera,36,0.057866096
FR,FR3,35m,1209,Goniastrea_stelligera_2,42.82,3.51,39.31,8.197104157,Goniastrea_stelligera,36,0.057866096
FR,FR3,35m,1209,Pavona_chiriquiensis_1,17.84,1.28,16.56,7.174887892,Pavona_chiriquiensis,36,0.057866096
FR,FR3,35m,1209,Pavona_duerdeni_1,0,0,0,#DIV/0!,Pavona_duerdeni,36,0.057866096
FR,FR3,35m,1209,Pocillopora_meandrina_1,213.64,7.67,205.97,3.590151657,Pocillopora_meandrina,36,0.057866096
FR,FR3,35m,1209,Pocillopora_meandrina_2,122.67,54.67,68,44.56672373,Pocillopora_meandrina,36,0.057866096
FR,FR3,35m,1209,Porites_arnaudi_1,90.12,9.04,81.08,10.03106968,Porites_arnaudi,36,0.057866096
FR,FR3,35m,1209,Porites_arnaudi_2,152.46,6.22,146.24,4.079758625,Porites_arnaudi,36,0.057866096
FR,FR3,40m,1209,Astrea_curta_1,102.6,0.21,102.39,0.204678363,Astrea_curta,36,0.057866096
FR,FR3,40m,1209,Pavona_chiriquiensis_1,78.5,17.92,60.58,22.82802548,Pavona_chiriquiensis,36,0.057866096
FR,FR3,40m,1209,Pavona_chiriquiensis_2,75.33,0.42,74.91,0.557546794,Pavona_chiriquiensis,36,0.057866096
FR,FR3,40m,1209,Pavona_chiriquiensis_3,20.74,0.1,20.64,0.482160077,Pavona_chiriquiensis,36,0.057866096
FR,FR3,40m,1209,Pavona_chiriquiensis_4,78.28,0.02,78.26,0.02554931,Pavona_chiriquiensis,36,0.057866096
FR,FR3,40m,1209,Pavona_chiriquiensis_5,44.39,6.23,38.16,14.0346925,Pavona_chiriquiensis,36,0.057866096
FR,FR3,40m,1209,Pavona_chiriquiensis_6,0,0,0,#DIV/0!,Pavona_chiriquiensis,36,0.057866096
FR,FR3,40m,1209,Pocillopora_meandrina_1,44,15.05,28.95,34.20454545,Pocillopora_meandrina,36,0.057866096
FR,FR3,40m,1209,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR3,45m,1209,Favites_abdita_1,66.33,0.06,66.27,0.090456807,Favites_abdita,36,0.057866096
FR,FR3,45m,1209,Gardineroseris_planulata_1,0,0,0,#DIV/0!,Gardineroseris_planulata,36,0.057866096
FR,FR3,45m,1209,Goniastrea_stelligera_1,1164.81,26.37,1138.44,2.263888531,Goniastrea_stelligera,36,0.057866096
FR,FR3,45m,1209,Goniastrea_stelligera_2,0,0,0,#DIV/0!,Goniastrea_stelligera,36,0.057866096
FR,FR3,45m,1209,Pavona_chiriquiensis_1,34.7,1.43,33.27,4.121037464,Pavona_chiriquiensis,36,0.057866096
FR,FR3,45m,1209,Pavona_chiriquiensis_2,66.9,5.29,61.61,7.907324365,Pavona_chiriquiensis,36,0.057866096
FR,FR3,45m,1209,Pavona_chiriquiensis_3,129.91,2.54,127.37,1.955199754,Pavona_chiriquiensis,36,0.057866096
FR,FR3,45m,1209,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR3,45m,1209,Pocillopora_meandrina_2,267.55,0.93,266.62,0.34759858,Pocillopora_meandrina,36,0.057866096
FR,FR3,45m,1209,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR3,45m,1209,Pocillopora_meandrina_4,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR3,45m,1209,Pocillopora_meandrina_5,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR3,45m,1209,Pocillopora_meandrina_6,169.72,2.77,166.95,1.632099929,Pocillopora_meandrina,36,0.057866096
FR,FR3,45m,1209,Pocillopora_meandrina_7,115.02,0.13,114.89,0.113023822,Pocillopora_meandrina,36,0.057866096
FR,FR3,45m,1209,Pocillopora_meandrina_8,88.14,0.28,87.86,0.317676424,Pocillopora_meandrina,36,0.057866096
FR,FR3,45m,1209,Pocillopora_meandrina_9,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR3,45m,1209,Stylophora_pistillata_1,126.7,0.87,125.83,0.686661405,Stylophora_pistillata,36,0.057866096
FR,FR3,5m,1209,Astrea_curta_1,0,0,0,#DIV/0!,Astrea_curta,36,0.057866096
FR,FR3,5m,1209,Astrea_curta_2,60.56,0,60.56,0,Astrea_curta,36,0.057866096
FR,FR3,5m,1209,Goniastrea_stelligera_1,186.73,5.8,180.93,3.106089006,Goniastrea_stelligera,36,0.057866096
FR,FR3,5m,1209,Montipora_aequituberculata_1,260.26,0.4,259.86,0.153692461,Montipora_aequituberculata,36,0.057866096
FR,FR3,5m,1209,Pavona_chiriquiensis_1,55.75,0,55.75,0,Pavona_chiriquiensis,36,0.057866096
FR,FR3,5m,1209,Pavona_chiriquiensis_2,112.02,3.65,108.37,3.258346724,Pavona_chiriquiensis,36,0.057866096
FR,FR3,5m,1209,Pavona_chiriquiensis_3,79.78,1.12,78.66,1.403860617,Pavona_chiriquiensis,36,0.057866096
FR,FR3,5m,1209,Pavona_chiriquiensis_4,45.05,0.31,44.74,0.688124306,Pavona_chiriquiensis,36,0.057866096
FR,FR3,5m,1209,Pavona_duerdeni_1,69.77,16.53,53.24,23.69213129,Pavona_duerdeni,36,0.057866096
FR,FR3,5m,1209,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR3,5m,1209,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR3,5m,1209,Porites_lobata_3,162.25,2.74,159.51,1.688751926,Porites_lobata,36,0.057866096
FR,FR3,5m,1209,Stylophora_pistillata_1,32.37,0.07,32.3,0.216249614,Stylophora_pistillata,36,0.057866096
FR,FR5,0m,1209,Astrea_curta_1,5.39,0,5.39,0,Astrea_curta,36,0.057866096
FR,FR5,0m,1209,Pocillopora_meandrina_2,86.39,0.13,86.26,0.15048038,Pocillopora_meandrina,36,0.057866096
FR,FR5,0m,1209,Pocillopora_meandrina_4,104.79,0,104.79,0,Pocillopora_meandrina,36,0.057866096
FR,FR5,0m,1209,Pocillopora_meandrina_5,105.07,0.46,104.61,0.437803369,Pocillopora_meandrina,36,0.057866096
FR,FR5,0m,1209,Pocillopora_meandrina_7,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR5,0m,1209,Pocillopora_meandrina_9,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR5,10m,1209,Pavona_chiriquiensis_1,48.52,2.37,46.15,4.884583677,Pavona_chiriquiensis,36,0.057866096
FR,FR5,10m,1209,Pavona_chiriquiensis_2,0,0,0,#DIV/0!,Pavona_chiriquiensis,36,0.057866096
FR,FR5,10m,1209,Pavona_chiriquiensis_3,0,0,0,#DIV/0!,Pavona_chiriquiensis,36,0.057866096
FR,FR5,10m,1209,Pocillopora_meandrina_3,185.94,0.15,185.79,0.080671184,Pocillopora_meandrina,36,0.057866096
FR,FR5,10m,1209,Pocillopora_meandrina_4,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR5,10m,1209,Pocillopora_meandrina_5,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR5,15m,1209,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR5,20m,1209,Gardineroseris_planulata_1,56.27,6.37,49.9,11.32041941,Gardineroseris_planulata,36,0.057866096
FR,FR5,20m,1209,Pavona_chiriquiensis_1,41.47,0.81,40.66,1.953219195,Pavona_chiriquiensis,36,0.057866096
FR,FR5,20m,1209,Pavona_duerdeni_1,39.61,4.73,34.88,11.94142893,Pavona_duerdeni,36,0.057866096
FR,FR5,20m,1209,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR5,20m,1209,Pocillopora_meandrina_2,44.57,0.64,43.93,1.43594346,Pocillopora_meandrina,36,0.057866096
FR,FR5,20m,1209,Pocillopora_meandrina_3,73.11,2.4,70.71,3.282724661,Pocillopora_meandrina,36,0.057866096
FR,FR5,20m,1209,Pocillopora_meandrina_4,56.34,0.34,56,0.603478878,Pocillopora_meandrina,36,0.057866096
FR,FR5,20m,1209,Pocillopora_meandrina_7,319.99,0.33,319.66,0.103128223,Pocillopora_meandrina,36,0.057866096
FR,FR5,30m,1209,Favites_flexuosa_1,93.47,1.14,92.33,1.219642666,Favites_flexuosa,36,0.057866096
FR,FR5,30m,1209,Leptoseris_mycetoseroides_1,167.13,6.48,160.65,3.877221325,Leptoseris_mycetoseroides,36,0.057866096
FR,FR5,30m,1209,Montipora_flabellata_1,762.78,69.39,693.39,9.096987336,Montipora_flabellata,36,0.057866096
FR,FR5,35m,1209,Pavona_chiriquiensis_1,0,0,0,#DIV/0!,Pavona_chiriquiensis,36,0.057866096
FR,FR5,40m,1209,Favites_abdita_1,0,0,0,#DIV/0!,Favites_abdita,36,0.057866096
FR,FR5,40m,1209,Goniastrea_stelligera_1,27.36,0.01,27.35,0.036549708,Goniastrea_stelligera,36,0.057866096
FR,FR5,40m,1209,Goniastrea_stelligera_2,0,0,0,#DIV/0!,Goniastrea_stelligera,36,0.057866096
FR,FR5,40m,1209,Montipora_patula_1,0,0,0,#DIV/0!,Montipora_patula,36,0.057866096
FR,FR5,40m,1209,Pavona_chiriquiensis_1,0,0,0,#DIV/0!,Pavona_chiriquiensis,36,0.057866096
FR,FR5,40m,1209,Pocillopora_meandrina_1,173.25,4.61,168.64,2.660894661,Pocillopora_meandrina,36,0.057866096
FR,FR5,40m,1209,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR5,40m,1209,Pocillopora_meandrina_3,282.7,4.66,278.04,1.64839052,Pocillopora_meandrina,36,0.057866096
FR,FR5,40m,1209,Pocillopora_meandrina_4,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR5,45m,1209,Favites_abdita_1,0,0,0,#DIV/0!,Favites_abdita,36,0.057866096
FR,FR5,45m,1209,Goniastrea_stelligera_1,112.35,8.38,103.97,7.458834001,Goniastrea_stelligera,36,0.057866096
FR,FR5,45m,1209,Goniastrea_stelligera_3,0,0,0,#DIV/0!,Goniastrea_stelligera,36,0.057866096
FR,FR5,45m,1209,Pavona_chiriquiensis_1,13.58,0.91,12.67,6.701030928,Pavona_chiriquiensis,36,0.057866096
FR,FR5,45m,1209,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR5,45m,1209,Pocillopora_meandrina_3,16.54,0.02,16.52,0.120918984,Pocillopora_meandrina,36,0.057866096
FR,FR5,45m,1209,Pocillopora_meandrina_4,177.01,0.08,176.93,0.045195187,Pocillopora_meandrina,36,0.057866096
FR,FR5,45m,1209,Pocillopora_meandrina_5,51.3,0,51.3,0,Pocillopora_meandrina,36,0.057866096
FR,FR5,45m,1209,Pocillopora_meandrina_6,21.35,0,21.35,0,Pocillopora_meandrina,36,0.057866096
FR,FR5,45m,1209,Pocillopora_meandrina_7,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR5,45m,1209,Pocillopora_meandrina_8,44.29,1.33,42.96,3.0029352,Pocillopora_meandrina,36,0.057866096
FR,FR5,5m,1209,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR5,5m,1209,Pocillopora_meandrina_2,97.81,0.1,97.71,0.102239035,Pocillopora_meandrina,36,0.057866096
FR,FR5,5m,1209,Pocillopora_meandrina_4,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR7,0m,1209,Astrea_curta_1,23.78,0.37,23.41,1.555929352,Astrea_curta,36,0.057866096
FR,FR7,0m,1209,Goniastrea_stelligera_1,17.78,0.65,17.13,3.655793026,Goniastrea_stelligera,36,0.057866096
FR,FR7,0m,1209,Goniastrea_stelligera_3,139.19,2.31,136.88,1.659601983,Goniastrea_stelligera,36,0.057866096
FR,FR7,0m,1209,Goniastrea_stelligera_5,96.77,13.48,83.29,13.92993696,Goniastrea_stelligera,36,0.057866096
FR,FR7,0m,1209,Hydnophora_microconos_1,105.68,23.36,82.32,22.10446631,Hydnophora_microconos,36,0.057866096
FR,FR7,0m,1209,Hydnophora_microconos_2,20.64,2.39,18.25,11.57945736,Hydnophora_microconos,36,0.057866096
FR,FR7,0m,1209,Pavona_chiriquiensis_1,36.01,7.7,28.31,21.38294918,Pavona_chiriquiensis,36,0.057866096
FR,FR7,0m,1209,Pocillopora_meandrina_1,107.2,3.84,103.36,3.582089552,Pocillopora_meandrina,36,0.057866096
FR,FR7,10m,1209,Goniastrea_stelligera_1,25.23,0.59,24.64,2.338485929,Goniastrea_stelligera,36,0.057866096
FR,FR7,10m,1209,Goniastrea_stelligera_2,82.26,3.93,78.33,4.777534646,Goniastrea_stelligera,36,0.057866096
FR,FR7,10m,1209,Hydnophora_microconos_1,24.32,0,24.32,0,Hydnophora_microconos,36,0.057866096
FR,FR7,10m,1209,Pocillopora_meandrina_2,124.83,0.3,124.53,0.240326845,Pocillopora_meandrina,36,0.057866096
FR,FR7,10m,1209,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR7,10m,1209,Porites_lobata_1,436.61,56.72,379.89,12.99099883,Porites_lobata,36,0.057866096
FR,FR7,15m,1209,Astrea_curta_1,15.78,8.09,7.69,51.26742712,Astrea_curta,36,0.057866096
FR,FR7,15m,1209,Astrea_curta_2,0,0,0,#DIV/0!,Astrea_curta,36,0.057866096
FR,FR7,15m,1209,Favites_abdita_2,7.65,0.04,7.61,0.522875817,Favites_abdita,36,0.057866096
FR,FR7,15m,1209,Favites_pentagona_1,144.8,86.6,58.2,59.80662983,Favites_pentagona,36,0.057866096
FR,FR7,15m,1209,Goniastrea_stelligera_1,249.92,137.35,112.57,54.95758643,Goniastrea_stelligera,36,0.057866096
FR,FR7,15m,1209,Goniastrea_stelligera_2,312.63,177.44,135.19,56.75718901,Goniastrea_stelligera,36,0.057866096
FR,FR7,15m,1209,Goniastrea_stelligera_3,24.9,13.11,11.79,52.65060241,Goniastrea_stelligera,36,0.057866096
FR,FR7,15m,1209,Hydnophora_microconos_1,88.81,16.73,72.08,18.8379687,Hydnophora_microconos,36,0.057866096
FR,FR7,15m,1209,Pocillopora_meandrina_1,210.62,5.05,205.57,2.397683031,Pocillopora_meandrina,36,0.057866096
FR,FR7,15m,1209,Pocillopora_meandrina_2,68.85,11.72,57.13,17.02251271,Pocillopora_meandrina,36,0.057866096
FR,FR7,20m,1209,Astrea_curta_1,15.66,1.17,14.49,7.471264368,Astrea_curta,36,0.057866096
FR,FR7,20m,1209,Pocillopora_meandrina_1,292.83,20.99,271.84,7.167981423,Pocillopora_meandrina,36,0.057866096
FR,FR7,20m,1209,Pocillopora_meandrina_2,52.54,0.74,51.8,1.408450704,Pocillopora_meandrina,36,0.057866096
FR,FR7,25m,1209,Astrea_curta_1,0,0,0,#DIV/0!,Astrea_curta,36,0.057866096
FR,FR7,25m,1209,Goniastrea_stelligera_1,228.64,59.74,168.9,26.12841148,Goniastrea_stelligera,36,0.057866096
FR,FR7,25m,1209,Hydnophora_microconos_1,57.73,16.48,41.25,28.54668283,Hydnophora_microconos,36,0.057866096
FR,FR7,25m,1209,Pavona_chiriquiensis_1,31.78,0,31.78,0,Pavona_chiriquiensis,36,0.057866096
FR,FR7,25m,1209,Pavona_duerdeni_1,791.12,49.56,741.56,6.264536354,Pavona_duerdeni,36,0.057866096
FR,FR7,25m,1209,Pocillopora_meandrina_2,52.25,4.4,47.85,8.421052632,Pocillopora_meandrina,36,0.057866096
FR,FR7,25m,1209,Porites_arnaudi_5,0,0,0,#DIV/0!,Porites_arnaudi,36,0.057866096
FR,FR7,25m,1209,Porites_lobata_1,1306.85,266.85,1040,20.41932892,Porites_lobata,36,0.057866096
FR,FR7,30m,1209,Astrea_curta_1,35.36,14.17,21.19,40.07352941,Astrea_curta,36,0.057866096
FR,FR7,30m,1209,Astrea_curta_2,16.97,1.82,15.15,10.72480849,Astrea_curta,36,0.057866096
FR,FR7,30m,1209,Astrea_curta_3,0,0,0,#DIV/0!,Astrea_curta,36,0.057866096
FR,FR7,30m,1209,Astrea_curta_4,0,0,0,#DIV/0!,Astrea_curta,36,0.057866096
FR,FR7,30m,1209,Favites_abdita_2,11.99,3.04,8.95,25.35446205,Favites_abdita,36,0.057866096
FR,FR7,30m,1209,Favites_pentagona_3,13.64,0,13.64,0,Favites_pentagona,36,0.057866096
FR,FR7,30m,1209,Goniastrea_stelligera_3,267.73,57.32,210.41,21.4096291,Goniastrea_stelligera,36,0.057866096
FR,FR7,30m,1209,Goniastrea_stelligera_4,122.37,14.3,108.07,11.68587072,Goniastrea_stelligera,36,0.057866096
FR,FR7,30m,1209,Hydnophora_microconos_1,736.87,406.91,329.96,55.22140948,Hydnophora_microconos,36,0.057866096
FR,FR7,30m,1209,Pavona_duerdeni_2,0,0,0,#DIV/0!,Pavona_duerdeni,36,0.057866096
FR,FR7,30m,1209,Pocillopora_meandrina_1,94.07,12.12,81.95,12.88402254,Pocillopora_meandrina,36,0.057866096
FR,FR7,30m,1209,Pocillopora_meandrina_3,80.99,10.97,70.02,13.54488208,Pocillopora_meandrina,36,0.057866096
FR,FR7,35m,1209,Porites_lobata_2,0,0,0,#DIV/0!,Porites_lobata,36,0.057866096
FR,FR7,40m,1209,Astrea_curta_3,0,0,0,#DIV/0!,Astrea_curta,36,0.057866096
FR,FR7,40m,1209,Favites_flexuosa_1,14.42,0.17,14.25,1.178918169,Favites_flexuosa,36,0.057866096
FR,FR7,40m,1209,Favites_pentagona_2,0,0,0,#DIV/0!,Favites_pentagona,36,0.057866096
FR,FR7,40m,1209,Goniastrea_stelligera_1,497.41,144.04,353.37,28.95800245,Goniastrea_stelligera,36,0.057866096
FR,FR7,40m,1209,Goniastrea_stelligera_2,0,0,0,#DIV/0!,Goniastrea_stelligera,36,0.057866096
FR,FR7,40m,1209,Goniastrea_stelligera_3,0,0,0,#DIV/0!,Goniastrea_stelligera,36,0.057866096
FR,FR7,40m,1209,Goniastrea_stelligera_4,0,0,0,#DIV/0!,Goniastrea_stelligera,36,0.057866096
FR,FR7,40m,1209,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR7,40m,1209,Pocillopora_meandrina_2,183.23,0.52,182.71,0.283796322,Pocillopora_meandrina,36,0.057866096
FR,FR7,40m,1209,Pocillopora_meandrina_3,207.75,3.25,204.5,1.564380265,Pocillopora_meandrina,36,0.057866096
FR,FR7,40m,1209,Pocillopora_meandrina_4,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR7,45m,1209,Goniastrea_stelligera_2,21.57,2.24,19.33,10.38479369,Goniastrea_stelligera,36,0.057866096
FR,FR7,45m,1209,Goniastrea_stelligera_3,24.26,6.49,17.77,26.75185491,Goniastrea_stelligera,36,0.057866096
FR,FR7,45m,1209,Pocillopora_meandrina_1,228.01,0.57,227.44,0.249989036,Pocillopora_meandrina,36,0.057866096
FR,FR7,45m,1209,Pocillopora_meandrina_2,124.53,0.83,123.7,0.666506063,Pocillopora_meandrina,36,0.057866096
FR,FR7,45m,1209,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR7,45m,1209,Pocillopora_meandrina_4,114.11,9.61,104.5,8.421698361,Pocillopora_meandrina,36,0.057866096
FR,FR7,5m,1209,Pocillopora_meandrina_1,45,2.61,42.39,5.8,Pocillopora_meandrina,36,0.057866096
FR,FR7,5m,1209,Pocillopora_meandrina_4,12.74,0.02,12.72,0.156985871,Pocillopora_meandrina,36,0.057866096
FR,FR7,5m,1209,Pocillopora_meandrina_5,140.39,0.04,140.35,0.028492058,Pocillopora_meandrina,36,0.057866096
FR,FR9,0m,1209,Goniastrea_stelligera_2,7.52,1.71,5.81,22.7393617,Goniastrea_stelligera,36,0.057866096
FR,FR9,0m,1209,Goniastrea_stelligera_3,331.4,0.02,331.38,0.006035003,Goniastrea_stelligera,36,0.057866096
FR,FR9,0m,1209,Hydnophora_microconos_1,419.72,99.04,320.68,23.5966835,Hydnophora_microconos,36,0.057866096
FR,FR9,0m,1209,Pocillopora_meandrina_1,30.02,0.32,29.7,1.065956029,Pocillopora_meandrina,36,0.057866096
FR,FR9,0m,1209,Pocillopora_meandrina_2,30.8,1.1,29.7,3.571428571,Pocillopora_meandrina,36,0.057866096
FR,FR9,0m,1209,Pocillopora_meandrina_3,64.66,0.21,64.45,0.32477575,Pocillopora_meandrina,36,0.057866096
FR,FR9,0m,1209,Pocillopora_meandrina_5,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR9,0m,1209,Stylophora_pistillata_1,0,0,0,#DIV/0!,Stylophora_pistillata,36,0.057866096
FR,FR9,0m,1209,Stylophora_pistillata_2,60.85,0,60.85,0,Stylophora_pistillata,36,0.057866096
FR,FR9,10m,1209,Goniastrea_stelligera_2,0,0,0,#DIV/0!,Goniastrea_stelligera,36,0.057866096
FR,FR9,10m,1209,Pavona_chiriquiensis_1,0,0,0,#DIV/0!,Pavona_chiriquiensis,36,0.057866096
FR,FR9,10m,1209,Pocillopora_meandrina_1,87.8,21.11,66.69,24.04328018,Pocillopora_meandrina,36,0.057866096
FR,FR9,10m,1209,Pocillopora_meandrina_2,86.69,2.67,84.02,3.079940016,Pocillopora_meandrina,36,0.057866096
FR,FR9,10m,1209,Pocillopora_meandrina_3,75.83,0.53,75.3,0.698931821,Pocillopora_meandrina,36,0.057866096
FR,FR9,10m,1209,Pocillopora_meandrina_4,37.58,2.27,35.31,6.040447046,Pocillopora_meandrina,36,0.057866096
FR,FR9,10m,1209,Pocillopora_meandrina_5,20.56,2.28,18.28,11.08949416,Pocillopora_meandrina,36,0.057866096
FR,FR9,10m,1209,Pocillopora_meandrina_6,149.39,0,149.39,0,Pocillopora_meandrina,36,0.057866096
FR,FR9,10m,1209,Pocillopora_meandrina_7,0,0,0,#DIV/0!,Pocillopora_meandrina,36,0.057866096
FR,FR9,10m,1209,Stylophora_pistillata_1,567.42,4.65,562.77,0.819498784,Stylophora_pistillata,36,0.057866096
FR,FR9,15m,1209,Goniastrea_stelligera_2,113.59,40.11,73.48,35.31120697,Goniastrea_stelligera,36,0.057866096
FR,FR9,15m,1209,Pavona_chiriquiensis_1,0,0,0,#DIV/0!,Pavona_chiriquiensis,36,0.057866096
